,Finish,Team,Age,Sex,Year,og_name,Squad,Club,Tie
69,14,CARLSBAD WATER POLO,18,Girls,2016,CARLSBAD GIRLS WATER POLO,A,CARLSBAD,0.0
70,15,OCWPC,10,Mixed,2016,OCWPC,A,OCWPC,0.0
71,15,PRIDE WATER POLO ACADEMY,12,Girls,2016,PRIDE WATER POLO ACADEMY,A,PRIDE,0.0
72,15,ELITE WATER POLO,14,Girls,2016,ELITE WATER POLO,A,ELITE,0.0
73,15,DAVI WATER POLO,16,Girls,2016,DAVIS WATER POLO B,B,DAVI,0.0
74,15,TEAM VEGA WATER POLO,18,Girls,2016,TEAM VEGAS WATER POLO,A,VEGA,0.0
75,16,LAMORINDA,10,Mixed,2016,LAMORINDA BLUE (A),A,LAMORINDA,0.0
76,16,SAN DIEGO SHORE,12,Girls,2016,SAN DIEGO SHORES A,A,SAN DIEGO SHORE,0.0
77,16,SOCAL,14,Girls,2016,SOCAL GOLD (B),B,SOCAL,0.0
78,16,SC TRITON,16,Girls,2016,SC TRITONS,A,SC TRITON,0.0
79,16,SANTA CLARA SC,18,Girls,2016,SANTA CLARA SC,A,SANTA CLARA SC,0.0
80,17,AMERICAN RIVER WATER POLO,10,Mixed,2016,AMERICAN RIVER WATER POLO,A,AMERICAN RIVER,0.0
81,17,DAVI WATER POLO,12,Girls,2016,DAVIS WATER POLO,A,DAVI,0.0
82,17,STANFORD,14,Girls,2016,STANFORD A,A,STANFORD,0.0
83,17,ROYAL 559,16,Girls,2016,ROYAL 559 BLACK (A),A,ROYAL 559,0.0
84,17,SOCAL,18,Girls,2016,SOCAL GOLD (B),B,SOCAL,0.0
85,18,ROSE BOWL,10,Mixed,2016,ROSE BOWL,A,ROSE BOWL,0.0
86,18,CDM AQUATIC FEDERATION,12,Girls,2016,CDM AQUATICS FEDERATION,A,CDM,0.0
87,18,CHAWP,14,Girls,2016,CHAWP,A,CHAWP,0.0
88,18,BRUIN WATER POLO,16,Girls,2016,BRUIN WATER POLO,A,BRUIN,0.0
89,18,LO ANGELE WATER POLO,18,Girls,2016,LOS ANGELES WATER POLO,A,LO ANGELE,0.0
90,19,SHORE AQUATIC,10,Mixed,2016,SHORE AQUATICS,A,SHORE,0.0
91,19,SC TRITON,12,Girls,2016,SC TRITONS,A,SC TRITON,0.0
92,19,SET,14,Girls,2016,SET A,A,SET,0.0
93,19,THUNDER WATER POLO,16,Girls,2016,THUNDER WATER POLO,A,THUNDER,0.0
94,19,DIABLO ALLIANCE,18,Girls,2016,DIABLO ALLIANCE RED (A),A,DIABLO ALLIANCE,0.0
95,20,DACA WATER POLO,10,Mixed,2016,DACA WATER POLO,A,DACA,0.0
96,20,NORTHWOOD,12,Girls,2016,NORTHWOOD,A,NORTHWOOD,0.0
97,20,SANTA BARBARA 805,14,Girls,2016,SANTA BARBARA 805 B,B,SANTA BARBARA 805,0.0
98,20,WEST VALLEY WATER POLO,16,Girls,2016,WEST VALLEY WATER POLO GOLD (A),A,WEST VALLEY,0.0
99,20,DAVI WATER POLO,18,Girls,2016,DAVIS WATER POLO,A,DAVI,0.0
100,21,WESTSIDE AQUATIC,10,Mixed,2016,WESTSIDE AQUATICS,A,WESTSIDE,0.0
101,21,LAMORINDA WATER POLO,12,Girls,2016,LAMORINDA WATER POLO,A,LAMORINDA,0.0
102,21,HUNTINGTON BEACH,14,Girls,2016,HUNTINGTON BEACH BLUE (B),B,HUNTINGTON BEACH,0.0
103,21,SET,16,Girls,2016,SET PINK (B),B,SET,0.0
104,21,ROYAL 559,18,Girls,2016,ROYAL 559 BLACK (A),A,ROYAL 559,0.0
105,22,SOUTH BAY UNITED WATER POLO,10,Mixed,2016,SOUTH BAY UNITED WATER POLO,A,SOUTH BAY UNITED,0.0
106,22,GREENWICH AQUATIC,12,Girls,2016,GREENWICH AQUATICS,A,GREENWICH,0.0
107,22,CAPITAL DC WATER POLO CLUB,14,Girls,2016,CAPITAL DC WATER POLO CLUB,A,CAPITAL DC,0.0
108,22,MAVERICK WATER POLO,16,Girls,2016,MAVERICK WATER POLO,A,MAVERICK,0.0
109,22,RIVERSIDE WATER POLO,18,Girls,2016,RIVERSIDE WATER POLO,A,RIVERSIDE,0.0
110,23,SANTA CRUZ WAXEM,10,Mixed,2016,SANTA CRUZ WAXEM,A,SANTA CRUZ WAXEM,0.0
111,23,STANFORD,12,Girls,2016,STANFORD A,A,STANFORD,0.0
112,23,BIG VALLEY,14,Girls,2016,BIG VALLEY,A,BIG VALLEY,0.0
113,23,KEARN,16,Girls,2016,KEARNS,A,KEARN,0.0
114,23,GREENWICH AQUATIC,18,Girls,2016,GREENWICH AQUATICS,A,GREENWICH,0.0
115,24,VIPER PIGEON,12,Girls,2016,VIPER PIGEON,A,VIPER PIGEON,0.0
116,24,SOUTH COAST,14,Girls,2016,SOUTH COAST,A,SOUTH COAST,0.0
117,24,VIPER PIGEON NORTH WEST,16,Girls,2016,VIPER PIGEON NORTH WEST,A,VIPER PIGEON NORTH WEST,0.0
118,24,ROSE BOWL,18,Girls,2016,ROSE BOWL BLACK (B),B,ROSE BOWL,0.0
119,25,SILICON VALLEY OUTLAW,10,Mixed,2016,SILICON VALLEY OUTLAWS,A,SILICON VALLEY OUTLAW,0.0
120,25,DIABLO ALLIANCE,12,Girls,2016,DIABLO ALLIANCE,A,DIABLO ALLIANCE,0.0
121,25,FOOTHILL,14,Girls,2016,FOOTHILL RED (A),A,FOOTHILL,0.0
122,25,STANFORD,16,Girls,2016,STANFORD A,A,STANFORD,0.0
123,25,LA JOLLA WATER POLO,18,Girls,2016,LA JOLLA WATER POLO,A,LA JOLLA,0.0
124,26,VIPER PIGEON,10,Mixed,2016,VIPER PIGEON,A,VIPER PIGEON,0.0
125,26,WESTSIDE AQUATIC,12,Girls,2016,WESTSIDE AQUATICS,A,WESTSIDE,0.0
126,26,BACK BAY WATER POLO,14,Girls,2016,BACK BAY WATER POLO,A,BACK BAY,0.0
127,26,SOCAL,16,Girls,2016,SOCAL GOLD (B),B,SOCAL,0.0
128,26,HUNTINGTON BEACH,18,Girls,2016,HUNTINGTON BEACH ORANGE (A),A,HUNTINGTON BEACH,0.0
129,27,ROCKY MOUNTAIN NEPTUNE,10,Mixed,2016,ROCKY MOUNTAIN NEPTUNES,A,ROCKY MOUNTAIN NEPTUNE,0.0
130,27,SANTA BARBARA PREMIER,12,Girls,2016,SANTA BARBARA PREMIER,A,SANTA BARBARA PREMIER,0.0
131,27,CARLSBAD WATER POLO,14,Girls,2016,CARLSBAD GIRLS WATER POLO,A,CARLSBAD,0.0
132,27,CHAWPWHITE,16,Girls,2016,CHAWPWHITE (A),A,CHAWPWHITE,0.0
133,27,SOAK WATER POLO,18,Girls,2016,SOAK WATER POLO,A,SOAK,0.0
134,28,DEL MAR WATER POLO,10,Mixed,2016,DEL MAR WATER POLO,A,DEL MAR,0.0
135,28,ROSE BOWL,12,Girls,2016,ROSE BOWL,A,ROSE BOWL,0.0
136,28,ROYAL 559,14,Girls,2016,ROYAL 559 BLACK (A),A,ROYAL 559,0.0
137,28,UTAH PREMIER WATER POLO,16,Girls,2016,UTAH PREMIER WATER POLO,A,UTAH PREMIER,0.0
138,28,SAN DIEGO SHORE,18,Girls,2016,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
139,29,STANFORD,10,Mixed,2016,STANFORD,A,STANFORD,0.0
140,29,ELITE WATER POLO,12,Girls,2016,ELITE WATER POLO,A,ELITE,0.0
141,29,SHAQ,14,Girls,2016,SHAQ A,A,SHAQ,0.0
142,29,MIAMI RIPTIDE WATER POLO,16,Girls,2016,MIAMI RIPTIDES WATER POLO,A,MIAMI RIPTIDE,0.0
143,29,AMERICAN RIVER WATER POLO,18,Girls,2016,AMERICAN RIVER WATER POLO,A,AMERICAN RIVER,0.0
144,30,MENLO PARK WATER POLO,10,Mixed,2016,MENLO PARK WATER POLO,A,MENLO PARK,0.0
145,30,OCWPC,12,Girls,2016,OCWPC,A,OCWPC,0.0
146,30,680,14,Girls,2016,680 BLUE B,B,680,0.0
147,30,SANTA CRUZ WAXEM,16,Girls,2016,SANTA CRUZ WAXEM,A,SANTA CRUZ WAXEM,0.0
148,30,OREGON EMPIRE WATER POLO ACADEMY,18,Girls,2016,OREGON EMPIRE WATER POLO ACADEMY,A,OREGON EMPIRE,0.0
149,31,DAVI WATER POLO,10,Mixed,2016,DAVIS WATER POLO,A,DAVI,0.0
150,31,HUNTINGTON BEACH,12,Girls,2016,HUNTINGTON BEACH BLUE (B),B,HUNTINGTON BEACH,0.0
151,31,LA JOLLA WATER POLO,14,Girls,2016,LA JOLLA WATER POLO,A,LA JOLLA,0.0
152,31,FOOTHILL,16,Girls,2016,FOOTHILL RED (A),A,FOOTHILL,0.0
153,31,PV WATER POLO,18,Girls,2016,P.V. WATER POLO,A,PV,0.0
154,32,MID VALLEY WATER POLO,10,Mixed,2016,MID VALLEY WATER POLO,A,MID VALLEY,0.0
155,32,PACIFIC POLO,12,Girls,2016,PACIFIC POLO,A,PACIFIC,0.0
156,32,VIPER PIGEON NORTH,14,Girls,2016,VIPER PIGEON NORTH,A,VIPER PIGEON NORTH,0.0
157,32,LAMORINDA,16,Girls,2016,LAMORINDA BLUE (A),A,LAMORINDA,0.0
158,32,SAN JOSEALMADEN WATER POLO,18,Girls,2016,SAN JOSE/ALMADEN WATER POLO,A,SAN JOSEALMADEN,0.0
159,33,SHAQ,10,Mixed,2016,SHAQ,A,SHAQ,0.0
160,33,MENLO PARK WATER POLO,12,Girls,2016,MENLO PARK WATER POLO,A,MENLO PARK,0.0
161,33,NEWPORT WATER POLO FOUNDATION,14,Girls,2016,NEWPORT WATER POLO FOUNDATION,A,NEWPORT,0.0
162,33,CDM AQUATIC FEDERATION,16,Girls,2016,CDM AQUATICS FEDERATION,A,CDM,0.0
163,33,680,18,Girls,2016,680 BLUE B,B,680,0.0
164,34,COSTA MESA AQUATIC,10,Mixed,2016,COSTA MESA AQUATICS A,A,COSTA MESA,0.0
165,34,SAN JOSE EXPRES WATER POLO,12,Girls,2016,SAN JOSE EXPRESS WATER POLO,A,SAN JOSE EXPRES,0.0
166,34,PUGET SOUND POLO,14,Girls,2016,PUGET SOUND POLO,A,PUGET SOUND,0.0
167,34,SAN DIEGO SHORE,16,Girls,2016,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
168,34,BIG VALLEY,18,Girls,2016,BIG VALLEY,A,BIG VALLEY,0.0
169,35,680,10,Mixed,2016,680 BLUE B,B,680,0.0
170,35,AMERICAN RIVER WATER POLO,12,Girls,2016,AMERICAN RIVER WATER POLO,A,AMERICAN RIVER,0.0
171,35,DIABLO ALLIANCE,14,Girls,2016,DIABLO ALLIANCE BLACK (B),B,DIABLO ALLIANCE,0.0
172,35,ROSE BOWL,16,Girls,2016,ROSE BOWL BLACK (B),B,ROSE BOWL,0.0
173,35,NIPC,18,Girls,2016,NIPC,A,NIPC,0.0
174,36,SAN JOSE EXPRES WATER POLO,10,Mixed,2016,SAN JOSE EXPRESS WATER POLO,A,SAN JOSE EXPRES,0.0
175,36,STANFORD,12,Girls,2016,STANFORD B,B,STANFORD,0.0
176,36,LAMORINDA WATER POLO,14,Girls,2016,LAMORINDA WATER POLO,A,LAMORINDA,0.0
177,36,DAVI WATER POLO,16,Girls,2016,DAVIS WATER POLO A,A,DAVI,0.0
178,36,SOUTH VALLEY WATER POLO,18,Girls,2016,SOUTH VALLEY WATER POLO,A,SOUTH VALLEY,0.0
179,37,BRUIN,10,Mixed,2016,BRUIN GOLD B,B,BRUIN,0.0
180,37,SANTA CLARA SC,14,Girls,2016,SANTA CLARA SC,A,SANTA CLARA SC,0.0
181,37,LO ANGELE WATER POLO CLUB,16,Girls,2016,LOS ANGELES WATER POLO CLUB RED (A),A,LO ANGELE,0.0
182,37,SPARTAN WATER POLO MI,18,Girls,2016,SPARTAN WATER POLO (MI),A,SPARTAN MI,0.0
183,38,IRVINE WATER POLO KAHUNAWEST COAST AQUATIC,10,Mixed,2016,IRVINE WATER POLO (KAHUNA)/WEST COAST AQUATICS,A,IRVINE KAHUNAWEST COAST,0.0
184,38,BRENTWOOD SEAWOLVE,14,Girls,2016,BRENTWOOD SEAWOLVES,A,BRENTWOOD SEAWOLVE,0.0
185,38,ROYAL 559,16,Girls,2016,ROYAL 559 RED (B),B,ROYAL 559,0.0
186,38,MOOSE WATER POLO,18,Girls,2016,MOOSE WATER POLO,A,MOOSE,0.0
187,39,THUNDER WATER POLO,14,Girls,2016,THUNDER WATER POLO,A,THUNDER,0.0
188,39,CARLSBAD WATER POLO,16,Girls,2016,CARLSBAD GIRLS WATER POLO,A,CARLSBAD,0.0
189,39,DIABLO ALLIANCE,18,Girls,2016,DIABLO ALLIANCE BLACK (B),B,DIABLO ALLIANCE,0.0
190,40,TUALATIN HILL WATER POLO,14,Girls,2016,TUALATIN HILLS WATER POLO,A,TUALATIN HILL,0.0
191,40,SKIMMER POLO,16,Girls,2016,SKIMMERS POLO,A,SKIMMER,0.0
192,40,SACRAMENTO WATER POLO,18,Girls,2016,SACRAMENTO WATER POLO,A,SACRAMENTO,0.0
193,41,DAVI WATER POLO,14,Girls,2016,DAVIS WATER POLO,A,DAVI,0.0
194,41,TUALATIN HILL WATER POLO,16,Girls,2016,TUALATIN HILLS WATER POLO,A,TUALATIN HILL,0.0
195,41,THUNDER WATER POLO,18,Girls,2016,THUNDER WATER POLO,A,THUNDER,0.0
196,42,NAPA PREMIER AQUATIC,14,Girls,2016,NAPA PREMIER AQUATICS,A,NAPA PREMIER,0.0
197,42,CHICAGO PARK DISTRICT,16,Girls,2016,CHICAGO PARK DISTRICT,A,CHICAGO PARK DISTRICT,0.0
198,42,TIGER AQUATIC WATER POLO,18,Girls,2016,TIGER AQUATICS WATER POLO,A,TIGER,0.0
199,43,CHICAGO PARK DISTRICT,14,Girls,2016,CHICAGO PARK DISTRICT,A,CHICAGO PARK DISTRICT,0.0
200,43,NIPC,16,Girls,2016,NIPC,A,NIPC,0.0
201,43,UTAH PREMIER WATER POLO,18,Girls,2016,UTAH PREMIER WATER POLO,A,UTAH PREMIER,0.0
202,44,SOAC UCL WATER POLO,14,Girls,2016,SOAC - UCLS WATER POLO,A,SOAC UCL,0.0
203,44,SPARTAN WATER POLO MI,16,Girls,2016,SPARTAN WATER POLO (MI),A,SPARTAN MI,0.0
204,44,NARROW WATER POLO,18,Girls,2016,NARROWS WATER POLO,A,NARROW,0.0
205,45,SANTA CRUZ WAXEM,14,Girls,2016,SANTA CRUZ WAXEM,A,SANTA CRUZ WAXEM,0.0
206,45,PUGET SOUND POLO,16,Girls,2016,PUGET SOUND POLO,A,PUGET SOUND,0.0
207,45,KEARN,18,Girls,2016,KEARNS,A,KEARN,0.0
208,46,AMERICAN RIVER WATER POLO,14,Girls,2016,AMERICAN RIVER WATER POLO,A,AMERICAN RIVER,0.0
209,46,RAIN CITY,16,Girls,2016,RAIN CITY,A,RAIN CITY,0.0
210,46,VIPER PIGEON,18,Girls,2016,VIPER PIGEON,A,VIPER PIGEON,0.0
211,47,ROYAL 559,14,Girls,2016,ROYAL 559 RED (B),B,ROYAL 559,0.0
212,47,VIPER PIGEON NORTH,16,Girls,2016,VIPER PIGEON NORTH,A,VIPER PIGEON NORTH,0.0
213,47,NORTHWEST CRUSH AQUATIC,18,Girls,2016,NORTHWEST BLUE CRUSH AQUATIC,A,NORTHWEST CRUSH,0.0
214,48,SOUTH VALLEY WATER POLO,14,Girls,2016,SOUTH VALLEY WATER POLO,A,SOUTH VALLEY,0.0
215,48,SOUTH COUNTYHERRIMAN POLO,16,Girls,2016,SOUTH COUNTY-HERRIMAN POLO,A,SOUTH COUNTYHERRIMAN,0.0
216,48,TUALATIN HILL WATER POLO,18,Girls,2016,TUALATIN HILLS WATER POLO,A,TUALATIN HILL,0.0
217,49,VANGUARD AQUATIC,14,Girls,2016,VANGUARD AQUATICS,A,VANGUARD,0.0
218,49,HUNTINGTON BEACH,16,Girls,2016,HUNTINGTON BEACH BLUE (B),B,HUNTINGTON BEACH,0.0
219,49,SANTA BARBARA 805,18,Girls,2016,SANTA BARBARA 805 B,B,SANTA BARBARA 805,0.0
220,50,ALLIANCE,14,Girls,2016,ALLIANCE,A,ALLIANCE,0.0
221,50,FRASER VALLEY WATER POLO CLUB,16,Girls,2016,FRASER VALLEY WATER POLO CLUB,A,FRASER VALLEY,0.0
222,50,SET,18,Girls,2016,SET PINK (B),B,SET,0.0
223,51,SHORE AQUATIC,14,Girls,2016,SHORE AQUATICS RED (A),A,SHORE,0.0
224,51,STANFORD,16,Girls,2016,STANFORD B,B,STANFORD,0.0
225,51,NEWPORT WATER POLO FOUNDATION,18,Girls,2016,NEWPORT WATER POLO FOUNDATION,A,NEWPORT,0.0
226,52,PRIDE WATER POLO ACADEMY,14,Girls,2016,PRIDE WATER POLO ACADEMY,A,PRIDE,0.0
227,52,KINGFISH WATER POLO FOUNDATION INC,16,Girls,2016,"KINGFISH WATER POLO FOUNDATION, INC",A,KINGFISH,0.0
228,52,PACIFIC POLO,18,Girls,2016,PACIFIC POLO A,A,PACIFIC,0.0
229,53,LO ANGELE WATER POLO,14,Girls,2016,LOS ANGELES WATER POLO,A,LO ANGELE,0.0
230,53,SILICON VALLEY OUTLAW,16,Girls,2016,SILICON VALLEY OUTLAWS,A,SILICON VALLEY OUTLAW,0.0
231,53,SOUTH PASADENA WATER POLO,18,Girls,2016,SOUTH PASADENA WATER POLO,A,SOUTH PASADENA,0.0
232,54,SET,14,Girls,2016,SET PINK (B),B,SET,0.0
233,54,PRIDE WATER POLO ACADEMY,16,Girls,2016,PRIDE WATER POLO ACADEMY,A,PRIDE,0.0
234,54,ELITE WATER POLO,18,Girls,2016,ELITE WATER POLO,A,ELITE,0.0
235,55,VIPER PIGEON SOUTH,14,Girls,2016,VIPER PIGEON SOUTH,A,VIPER PIGEON SOUTH,0.0
236,55,SHAQ,16,Girls,2016,SHAQ,A,SHAQ,0.0
237,55,ORANGECOUNTY RIPTIDE,18,Girls,2016,ORANGE COUNTY RIPTIDE,A,ORANGECOUNTY RIPTIDE,0.0
238,56,SHAQ,14,Girls,2016,SHAQ BLUE (B),B,SHAQ,0.0
239,56,RIVERSIDE WATER POLO,16,Girls,2016,RIVERSIDE WATER POLO,A,RIVERSIDE,0.0
240,56,CHAWP,18,Girls,2016,CHAWP BLUE (B),B,CHAWP,0.0
241,57,SAN JOSEALMADEN WATER POLO,14,Girls,2016,SAN JOSE/ALMADEN WATER POLO,A,SAN JOSEALMADEN,0.0
242,57,CHELSEA PIER WATER POLO,16,Girls,2016,CHELSEA PIERS WATER POLO,A,CHELSEA PIER,0.0
243,57,CALIFORNIA REPUBLIC SC,18,Girls,2016,CALIFORNIA REPUBLIC SC,A,CALIFORNIA REPUBLIC SC,0.0
244,58,SAN DIEGO SHORE,14,Girls,2016,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
245,58,SOUTH VALLEY WATER POLO,16,Girls,2016,SOUTH VALLEY WATER POLO,A,SOUTH VALLEY,0.0
246,58,WEST VALLEY WATER POLO,18,Girls,2016,WEST VALLEY WATER POLO GOLD (A),A,WEST VALLEY,0.0
247,59,STANFORD,14,Girls,2016,STANFORD B,B,STANFORD,0.0
248,59,CHAWP,16,Girls,2016,CHAWP BLUE (B),B,CHAWP,0.0
249,59,STANFORD,18,Girls,2016,STANFORD B,B,STANFORD,0.0
250,60,WEST VALLEY WATER POLO,14,Girls,2016,WEST VALLEY WATER POLO GOLD (A),A,WEST VALLEY,0.0
251,60,RANCHO SAN DIEGO NORSEMEN,16,Girls,2016,RANCHO SAN DIEGO NORSEMEN,A,RANCHO SAN DIEGO NORSEMEN,0.0
252,60,LRP WATER POLO,18,Girls,2016,L.A.R.P.D. WATER POLO,A,LRP,0.0
253,61,AMERICAN RIVER WATER POLO,16,Girls,2016,AMERICAN RIVER WATER POLO A,A,AMERICAN RIVER,0.0
254,61,ARROYO GRANDE WATER POLO,18,Girls,2016,ARROYO GRANDE WATER POLO,A,ARROYO GRANDE,0.0
255,62,680,16,Girls,2016,680 BLUE B,B,680,0.0
256,62,SHAQ,18,Girls,2016,SHAQ,A,SHAQ,0.0
257,63,SOAC UCL WATER POLO,16,Girls,2016,SOAC - UCLS WATER POLO,A,SOAC UCL,0.0
258,63,PRIDE WATER POLO ACADEMY,18,Girls,2016,PRIDE WATER POLO ACADEMY,A,PRIDE,0.0
259,64,DIABLO ALLIANCE,16,Girls,2016,DIABLO ALLIANCE BLACK (B),B,DIABLO ALLIANCE,0.0
260,64,DEL MAR WATER POLO,18,Girls,2016,DEL MAR WATER POLO,A,DEL MAR,0.0
261,65,INTERNATIONAL WATER POLO,16,Girls,2016,INTERNATIONAL WATER POLO,A,INTERNATIONAL,0.0
262,65,WESTSIDE AQUATIC,18,Girls,2016,WESTSIDE AQUATICS,A,WESTSIDE,0.0
263,66,SANTA BARBARA 805,16,Girls,2016,SANTA BARBARA 805 C,C,SANTA BARBARA 805,0.0
264,66,ALLIANCE,18,Girls,2016,ALLIANCE,A,ALLIANCE,0.0
265,67,FLO WATER POLO,16,Girls,2016,FLO WATER POLO,A,FLO,0.0
266,67,SKIMMER POLO,18,Girls,2016,SKIMMERS POLO A,A,SKIMMER,0.0
267,68,SOUTH PASADENA WATER POLO,16,Girls,2016,SOUTH PASADENA WATER POLO,A,SOUTH PASADENA,0.0
268,68,SKIMMER POLO,18,Girls,2016,SKIMMERS POLO B,B,SKIMMER,0.0
269,69,VALLEY WATER POLO,16,Girls,2016,VALLEY WATER POLO,A,VALLEY,0.0
270,69,NORTHERN CALIFORNIA AQUATIC,18,Girls,2016,NORTHERN CALIFORNIA AQUATICS,A,NORTHERN CALIFORNIA,0.0
271,70,SACRAMENTO,16,Girls,2016,SACRAMENTO ORANGE (B),B,SACRAMENTO,0.0
272,70,WOLVERINE WATER POLO,18,Girls,2016,WOLVERINE WATER POLO,A,WOLVERINE,0.0
273,71,SACRAMENTO,16,Girls,2016,SACRAMENTO BLACK (A),A,SACRAMENTO,0.0
274,71,NORTHWEST ORCA WATER POLO,18,Girls,2016,NORTHWEST ORCAS WATER POLO A,A,NORTHWEST ORCA,0.0
275,72,SANTA CLARA SC,16,Girls,2016,SANTA CLARA SC,A,SANTA CLARA SC,0.0
276,72,SOUTH COUNTYHERRIMAN POLO,18,Girls,2016,SOUTH COUNTY-HERRIMAN POLO,A,SOUTH COUNTYHERRIMAN,0.0
277,73,HUNTINGTON BEACH,16,Girls,2016,HUNTINGTON BEACH WHITE (C),C,HUNTINGTON BEACH,0.0
278,74,REDLAND RENEGADE,16,Girls,2016,REDLANDS RENEGADES,A,REDLAND RENEGADE,0.0
279,75,SOUTH COAST,16,Girls,2016,SOUTH COAST,A,SOUTH COAST,0.0
280,76,ALLIANCE,16,Girls,2016,ALLIANCE,A,ALLIANCE,0.0
281,77,680,16,Girls,2016,680 WHITE (C),C,680,0.0
282,78,BIG VALLEY,16,Girls,2016,BIG VALLEY B,B,BIG VALLEY,0.0
283,79,FOOTHILL,16,Girls,2016,FOOTHILL BLACK (B),B,FOOTHILL,0.0
284,80,ROSE BOWL,16,Girls,2016,ROSE BOWL C,C,ROSE BOWL,0.0
285,81,SANTA BARBARA 805,16,Girls,2016,SANTA BARBARA 805 D,D,SANTA BARBARA 805,0.0
286,82,VIPER PIGEON SOUTH,16,Girls,2016,VIPER PIGEON SOUTH,A,VIPER PIGEON SOUTH,0.0
287,83,PACIFIC POLO,16,Girls,2016,PACIFIC POLO,A,PACIFIC,0.0
288,84,SAN DIEGO SHORE,16,Girls,2016,SAN DIEGO SHORES C,C,SAN DIEGO SHORE,0.0
0,1,UNITED,10,Mixed,2010,UNITED,A,UNITED,0.0
1,1,COMMERCE,12,Girls,2010,COMMERCE,A,COMMERCE,0.0
2,1,COMMERCE,14,Girls,2010,COMMERCE,A,COMMERCE,0.0
3,1,SBWPC,16,Girls,2010,SBWPC A,A,SBWPC,0.0
4,1,LAWPC,18,Girls,2010,LAWPC RED,A,LAWPC,0.0
5,1,SD SHORE,12,Boys,2010,SD SHORES A,A,SD SHORE,0.0
6,1,UNITED,14,Boys,2010,UNITED BLUE,A,UNITED,0.0
7,1,SET,16,Boys,2010,SET A,A,SET,0.0
8,1,SOCAL,18,Boys,2010,SOCAL BLACK,A,SOCAL,0.0
9,2,SOCAL,10,Mixed,2010,SOCAL,A,SOCAL,0.0
10,2,LAGUNA,12,Girls,2010,LAGUNA,A,LAGUNA,0.0
11,2,SOCAL,14,Girls,2010,SOCAL BLACK,A,SOCAL,0.0
12,2,SD SHORE,16,Girls,2010,SD SHORES,A,SD SHORE,0.0
13,2,SOCAL,18,Girls,2010,SOCAL BLACK,A,SOCAL,0.0
14,2,OCWPC,12,Boys,2010,OCWPC BLUE,A,OCWPC,0.0
15,2,SOCAL,14,Boys,2010,SOCAL BLACK,A,SOCAL,0.0
16,2,STENFORD,16,Boys,2010,STENFORD RED,A,STENFORD,0.0
17,2,LAWPC,18,Boys,2010,LAWPC RED,A,LAWPC,0.0
18,3,NORTHWOOD,10,Mixed,2010,NORTHWOOD,A,NORTHWOOD,0.0
19,3,SET,12,Girls,2010,SET,A,SET,0.0
20,3,SBWPC,14,Girls,2010,SBWPC,A,SBWPC,0.0
21,3,COMMERCE,16,Girls,2010,COMMERCE,A,COMMERCE,0.0
22,3,SPWPC,18,Girls,2010,SPWPC,A,SPWPC,0.0
23,3,SOCAL,12,Boys,2010,SOCAL BLACK,A,SOCAL,0.0
24,3,SD SHORE,14,Boys,2010,SD SHORES A,A,SD SHORE,0.0
25,3,LAWPC,16,Boys,2010,LAWPC RED,A,LAWPC,0.0
26,3,SD SHORE,18,Boys,2010,SD SHORES,A,SD SHORE,0.0
27,4,COMMERCE,10,Mixed,2010,COMMERCE,A,COMMERCE,0.0
28,4,SBWPF,12,Girls,2010,SBWPF,A,SBWPF,0.0
29,4,ELITE,14,Girls,2010,ELITE,A,ELITE,0.0
30,4,SET,16,Girls,2010,SET,A,SET,0.0
31,4,NORCAL,18,Girls,2010,NORCAL,A,NORCAL,0.0
32,4,ORWP,12,Boys,2010,ORWP,A,ORWP,0.0
33,4,LAWPC,14,Boys,2010,LAWPC,A,LAWPC,0.0
34,4,SD SHORE,16,Boys,2010,SD SHORES,A,SD SHORE,0.0
35,4,LAMORINDA,18,Boys,2010,LAMORINDA A,A,LAMORINDA,0.0
36,5,LAGUNA,10,Mixed,2010,LAGUNA,A,LAGUNA,0.0
37,5,SOCAL,12,Girls,2010,SOCAL BLACK,A,SOCAL,0.0
38,5,LO AL,14,Girls,2010,LOS AL RED,A,LO AL,0.0
39,5,HBWPC,16,Girls,2010,HBWPC,A,HBWPC,0.0
40,5,HBWPC,18,Girls,2010,HBWPC,A,HBWPC,0.0
41,5,LO AL,12,Boys,2010,LOS AL,A,LO AL,0.0
42,5,SHORE AQUATIC,14,Boys,2010,SHORES AQUATICS,A,SHORE,0.0
43,5,HBWPC,16,Boys,2010,HBWPC,A,HBWPC,0.0
44,5,DEL MAR,18,Boys,2010,DEL MAR,A,DEL MAR,0.0
45,6,CHAWP,10,Mixed,2010,CHAWP,A,CHAWP,0.0
46,6,PACIFIC POLO,12,Girls,2010,PACIFIC POLO,A,PACIFIC,0.0
47,6,SD SHORE,14,Girls,2010,SD SHORES,A,SD SHORE,0.0
48,6,CHAWPWHITE,16,Girls,2010,CHAWPWHITE,A,CHAWPWHITE,0.0
49,6,SOCAL,18,Girls,2010,SOCAL GOLD,A,SOCAL,0.0
50,6,HBWPC,12,Boys,2010,HBWPC,A,HBWPC,0.0
51,6,LAMORINDA,14,Boys,2010,LAMORINDA A,A,LAMORINDA,0.0
